58053,58054,60103,58056,58057,58058,0,12316,12317,12309,12317,12309,12317,12309,12318,0,0,58089,58090,60308,60312,0,58089,58090,60308,60312,12324,12310,58089,58090,60308,60312,12324,12310,58089,58090,60308,60312,58089,58090,60308,60312,12324,12309,12318,0,0,0,12324,12309,12318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12324,12309,12317,12309,12318,0,0,0,0,0,0,0,0,0,0,12316,12317,12309,12317,12310,0,0,0,0,0,0,0,12316,12317,12309,12317,12309,12317,12309,12317,12309,12317,12309,12317,12309,12317,12310
58059,59084,58061,58062,58063,58064,12316,12325,12325,12325,12325,12325,12325,12325,12325,12317,12310,58093,59118,60316,60320,0,58093,59118,60316,60320,12314,12320,58093,59118,60316,60320,12314,12320,58093,59118,60316,60320,58093,59118,60316,60320,12315,12325,12311,0,0,12324,12325,12325,12311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12357,12354,12354,12354,12358,0,12315,12325,12325,12321,12312,0,0,0,0,0,0,0,0,0,0,12322,12325,12325,12325,12320,0,0,0,0,12316,12318,0,12322,12313,12321,12325,12325,12325,12325,12325,12321,12313,12321,12313,12325,12325,12319
58065,58066,58067,58068,58069,58070,12322,12325,12325,12325,12325,12325,12325,12325,12325,12325,12319,58097,60146,58099,58100,0,58097,60146,58099,58100,0,0,58097,60146,58099,58100,61650,61650,58097,60146,58099,58100,58097,60146,58099,58100,12322,12313,12320,0,0,12315,12325,12325,12319,0,0,0,0,0,0,0,0,12316,12318,0,0,0,0,0,0,0,0,0,0,0,12355,57821,57822,57823,12355,0,12322,12313,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,12322,12325,12319,0,0,0,12324,12309,12325,12311,0,0,0,0,12323,12325,12325,12313,12320,0,0,0,0,12315,12325,12311
58071,58072,58073,58074,58075,58076,0,12322,12325,12325,12325,12325,12325,12325,12325,12325,12311,58101,58102,58103,58104,61650,58101,58102,58103,58104,61650,61650,58101,58102,58103,58104,0,0,58101,58102,58103,58104,58101,58102,58103,58104,0,0,0,0,0,12322,12313,12321,12312,0,0,0,0,0,0,0,0,12323,12325,12317,12310,0,0,0,0,0,0,0,0,0,12355,57824,62945,57826,12355,0,0,0,0,0,0,0,0,12324,12310,0,0,0,0,0,0,0,0,12323,12325,12318,0,0,12315,12325,12325,12319,0,0,0,12324,12325,12325,12312,0,0,0,0,0,12316,12325,12325,12319
58077,58078,58079,58080,58081,58082,0,0,12323,12325,12325,12325,12325,12325,12325,12325,12319,58028,58029,60300,12355,0,0,61651,12355,0,12324,12310,0,0,12354,12354,12354,12354,12354,12354,12362,12354,12354,12354,12354,12354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12315,12325,12325,12325,12310,0,0,0,0,0,0,0,0,12355,57827,57828,57829,12355,0,0,0,0,0,12324,12309,12317,12325,12325,12310,0,12316,12317,12309,12318,0,0,12314,12321,12325,12317,12309,12325,12313,12321,12312,0,0,0,12314,12321,12312,0,0,0,0,0,0,12323,12325,12325,12311
58083,58084,58085,58086,58087,58088,0,0,12315,12325,12325,12325,12325,12325,12325,12325,12312,58031,63152,60304,12355,0,0,61651,12355,0,12315,12325,12310,0,0,0,0,0,0,0,12355,12324,12309,12318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12323,12325,12325,12325,12319,0,0,0,0,12357,12354,12354,12354,12364,12354,61517,12354,12364,12354,12354,12354,12358,0,12315,12325,12325,12325,12325,12319,0,12323,12325,12325,12312,0,0,0,0,12323,12313,12321,12312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12324,12325,12325,12325,12319
12355,61651,0,0,0,0,0,0,12323,12325,12325,12325,12325,12313,12321,12312,0,58034,58035,58036,12515,58028,58029,60300,12355,12316,12325,12325,12325,12310,0,12316,12317,12309,12317,12310,12355,12315,12325,12311,0,0,0,0,12331,12329,12328,12329,12328,12331,12330,12329,0,0,0,0,0,0,0,12314,12321,12313,12325,12325,12318,0,0,0,12355,57830,57831,57832,12355,57776,57777,57778,12355,57830,57831,57832,12355,0,12323,12325,12325,12325,12325,12325,12317,12325,12325,12312,0,0,0,0,12324,12311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12315,12325,12325,12321,12312
12355,58028,58029,60300,0,58001,58002,58003,12315,12325,12325,12325,12312,57992,60284,60288,0,58028,58029,60300,12515,58031,63152,60304,12355,12323,12325,12325,12325,12325,12309,12321,12325,12325,12325,12319,12355,12323,12325,12319,0,12331,12331,12330,12330,12329,12330,12328,12330,12329,12329,12328,0,0,0,0,0,0,0,0,0,0,12314,12321,12312,0,0,0,12355,57833,62954,57835,61518,57779,62900,57781,61518,57833,62954,57835,12355,0,12315,12325,12325,12325,12325,12325,12325,12325,12311,0,0,0,0,0,12314,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12316,12325,12313,12320,0,0
12355,58031,63152,60304,0,58004,63125,58006,12322,12313,12321,12312,0,57995,63116,57997,0,58031,63152,60304,12515,58034,58035,58036,12515,12314,12325,12325,12325,12325,12319,0,12323,12325,12325,12311,12355,12314,12321,12312,0,12329,12328,12330,12330,12328,12331,12330,12328,12331,12329,12329,12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12355,57836,57837,57838,12355,57782,57783,57784,12355,57836,57837,57838,12355,0,12323,12325,12325,12325,12325,12325,12325,12325,12325,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12316,12318,0,0,0,0,0,12323,12311,0,0,0,0
12355,58034,58035,58036,0,58007,58008,58009,12355,0,0,0,0,57998,57999,58000,61518,58034,58035,58036,12515,0,0,61651,12515,0,12315,12325,12325,12321,12312,0,12315,12325,12325,12319,12355,0,0,0,0,12331,12329,12331,12330,12331,12329,12331,12331,12330,12331,12331,12329,0,0,0,0,0,0,0,0,0,0,0,12517,12514,12514,12514,12514,12514,12514,12518,12356,12354,61517,12354,12364,12354,12354,61517,12363,12324,12325,12325,12325,12321,12313,12321,12313,12321,12313,12320,0,0,0,0,0,0,12316,12318,0,0,0,0,0,0,12316,12325,12311,0,0,0,0,12324,12325,12319,0,0,0,0
12355,58028,58029,60300,0,58019,60292,60296,12355,57776,57777,57778,0,57992,60284,60288,12355,58114,58115,58116,12515,57992,60284,60288,12515,12316,12325,12325,12319,61694,61692,61692,12322,12325,12325,12311,12355,58123,58124,58125,58126,12328,12328,12330,12330,15177,12330,12329,12329,12331,15176,12331,12329,57704,57705,57706,12515,57623,57624,57625,12355,57659,57660,57661,12515,12331,12329,12329,12328,15178,15176,12516,12518,57749,57750,57751,12355,57641,57642,57643,12355,12315,12325,12325,12319,0,0,0,0,0,0,0,0,0,0,0,12324,12309,12325,12311,0,0,0,0,0,12316,12325,12325,12319,0,12324,12309,12317,12325,12325,12311,0,0,0,0
12355,58031,63152,60304,61650,58022,63143,58024,61518,57779,62900,57781,61650,57995,63116,57997,12355,58117,59142,58119,12515,57995,63116,57997,12515,12323,12325,12325,12312,61694,62708,61692,12355,12323,12325,12319,12355,58127,59152,58129,58130,12331,12330,12328,12328,12328,12331,12331,12330,12328,12331,12329,12329,57707,62828,57709,12515,57626,62747,57628,61518,57662,62783,57664,12515,15179,15179,12328,12330,15177,12328,12331,12515,57752,62873,57754,28750,57644,62765,57646,12355,12322,12313,12321,12312,0,0,0,0,0,0,0,0,0,0,0,12314,12321,12325,12325,12310,0,0,0,12316,12325,12325,12325,12311,0,12315,12325,12325,12325,12325,12319,0,0,0,0
12355,58034,58035,58036,12329,58025,58026,58027,12355,57782,57783,57784,0,57998,57999,58000,12355,58120,58121,58122,12515,57998,57999,58000,12515,12314,12321,12312,0,61693,61693,61694,12355,12314,12321,12312,12355,58131,58132,58133,58134,15179,12329,12329,12329,12328,12329,12328,12329,12328,12328,12331,15176,57710,57711,57712,12515,57629,57630,57631,12355,57665,57666,57667,12515,12328,15178,12329,12329,12329,12329,12328,12515,57755,57756,57757,12355,57647,57648,57649,12355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12323,12325,12320,0,0,12316,12325,12325,12325,12313,12325,12309,12321,12313,12321,12313,12321,12312,0,0,0,0
